Date,Open,High,Low,Close,Adj Close,Volume
2014-04-21,95.510002,98.230003,91.870003,92.580002,92.580002,686200
2014-04-28,92.730003,94.300003,91.459999,93.669998,93.669998,753200
2014-05-05,92.800003,95.870003,92.540001,95.139999,95.139999,650000
2014-05-12,95.360001,98.510002,93.250000,94.769997,94.769997,875400
2014-05-19,94.669998,95.820000,91.959999,94.779999,94.779999,564900
2014-05-26,95.540001,96.239998,94.290001,94.769997,94.769997,366300
2014-06-02,94.879997,98.940002,93.449997,98.709999,98.709999,635700
2014-06-09,98.419998,101.430000,97.839996,98.290001,98.290001,804000
2014-06-16,98.230003,98.559998,96.400002,97.870003,97.870003,907600
2014-06-23,97.769997,97.769997,95.000000,97.010002,97.010002,749400
2014-06-30,96.849998,98.639999,95.750000,96.860001,96.860001,597000
2014-07-07,96.570000,97.440002,93.230003,94.639999,94.639999,564900
2014-07-14,95.620003,96.000000,93.779999,95.660004,95.660004,638300
2014-07-21,95.250000,98.360001,92.480003,93.470001,93.470001,669900
2014-07-28,93.470001,94.370003,90.540001,91.199997,91.199997,679900
2014-08-04,91.500000,93.239998,91.139999,93.080002,93.080002,518300
2014-08-11,93.570000,94.699997,92.209999,93.389999,93.389999,462000
2014-08-18,94.260002,96.720001,94.099998,96.239998,96.239998,679600
2014-08-25,96.510002,97.610001,95.790001,97.070000,97.070000,531000
2014-09-01,97.660004,99.870003,96.849998,99.470001,99.470001,612700
2014-09-08,99.510002,100.230003,97.809998,99.389999,99.389999,758600
2014-09-15,99.239998,99.760002,97.500000,97.529999,97.529999,737800
2014-09-22,97.260002,97.260002,93.980003,95.139999,95.139999,535200
2014-09-29,94.150002,95.750000,91.169998,93.610001,93.610001,683700
2014-10-06,94.110001,94.400002,91.550003,92.389999,92.389999,769600
2014-10-13,92.809998,95.430000,91.550003,93.370003,93.370003,1612400
2014-10-20,93.239998,99.680000,92.209999,99.419998,99.419998,1165500
2014-10-27,98.750000,104.250000,96.750000,103.629997,103.629997,980700
2014-11-03,103.980003,105.470001,103.239998,104.800003,104.800003,895100
2014-11-10,104.760002,108.639999,104.050003,105.930000,105.930000,758200
2014-11-17,105.900002,107.779999,103.989998,106.419998,106.419998,747000
2014-11-24,106.900002,109.180000,106.720001,106.910004,106.910004,498600
2014-12-01,106.739998,108.430000,105.669998,107.260002,107.260002,943700
2014-12-08,107.099998,108.279999,101.239998,101.360001,101.360001,1130500
2014-12-15,101.650002,102.349998,96.529999,98.370003,98.370003,2831400
2014-12-22,98.800003,104.930000,98.629997,104.620003,104.620003,862000
2014-12-29,104.279999,105.500000,100.879997,102.160004,102.160004,550600
2015-01-05,101.269997,101.919998,97.599998,99.989998,99.989998,1167400
2015-01-12,100.099998,100.559998,94.419998,96.739998,96.739998,1409000
2015-01-19,97.309998,99.709999,95.800003,99.169998,99.169998,965500
2015-01-26,99.160004,99.760002,94.089996,95.040001,95.040001,1285200
2015-02-02,95.110001,99.849998,93.190002,99.209999,99.209999,1321600
2015-02-09,98.970001,101.400002,96.580002,100.910004,100.910004,1170000
2015-02-16,100.690002,102.320000,99.110001,101.830002,101.830002,5260900
2015-02-23,101.419998,103.019997,100.519997,100.830002,100.830002,1363900
2015-03-02,100.919998,101.699997,98.980003,99.739998,99.739998,1535200
2015-03-09,100.019997,101.550003,98.419998,99.040001,99.040001,910600
2015-03-16,99.400002,104.370003,99.180000,104.230003,104.230003,1527900
2015-03-23,104.000000,105.769997,103.239998,105.699997,105.699997,1739700
2015-03-30,106.000000,108.000000,104.790001,106.879997,106.879997,1321100
2015-04-06,106.449997,109.000000,106.059998,108.519997,108.519997,1007300
2015-04-13,108.739998,110.080002,106.730003,107.269997,107.269997,1021900
2015-04-20,107.989998,109.980003,107.989998,108.389999,108.389999,658000
2015-04-27,108.540001,109.139999,101.570000,102.389999,102.389999,1322200
2015-05-04,102.320000,103.510002,100.419998,102.900002,102.900002,1335500
2015-05-11,102.559998,105.830002,101.050003,104.800003,104.800003,887600
2015-05-18,104.559998,105.250000,102.779999,103.139999,103.139999,732200
2015-05-25,102.570000,103.110001,100.290001,101.330002,101.330002,702200
2015-06-01,101.790001,104.209999,100.889999,103.029999,103.029999,929300
2015-06-08,102.809998,107.139999,102.580002,106.040001,106.040001,1195200
2015-06-15,105.500000,108.300003,105.000000,107.269997,107.269997,813700
2015-06-22,107.790001,108.160004,106.650002,107.180000,107.180000,959400
2015-06-29,106.510002,107.379997,105.080002,107.000000,107.000000,920100
2015-07-06,106.389999,108.709999,105.150002,108.050003,108.050003,1390700
2015-07-13,108.839996,111.809998,108.820000,109.669998,109.669998,842000
2015-07-20,110.120003,110.120003,104.070000,104.209999,104.209999,1245900
2015-07-27,103.690002,105.660004,101.639999,103.669998,103.669998,702500
2015-08-03,103.470001,104.550003,101.830002,103.300003,103.300003,655100
2015-08-10,104.290001,105.980003,101.589996,104.250000,104.250000,528600
2015-08-17,103.809998,105.059998,98.120003,99.349998,99.349998,688500
2015-08-24,96.949997,99.349998,93.820000,98.610001,98.610001,1148400
2015-08-31,98.220001,99.000000,93.900002,95.750000,95.750000,885700
2015-09-07,97.070000,99.580002,96.800003,98.019997,98.019997,518200
2015-09-14,97.639999,97.839996,93.500000,93.720001,93.720001,913300
2015-09-21,94.139999,95.230003,91.129997,91.879997,91.879997,763600
2015-09-28,91.750000,92.110001,88.040001,90.250000,90.250000,1296900
2015-10-05,88.000000,90.760002,85.309998,87.230003,87.230003,2254500
2015-10-12,87.389999,87.389999,83.349998,83.599998,83.599998,1305800
2015-10-19,83.150002,87.220001,83.080002,86.910004,86.910004,1003500
2015-10-26,86.660004,90.860001,85.470001,89.230003,89.230003,1075400
2015-11-02,89.110001,92.779999,88.910004,91.860001,91.860001,1170500
2015-11-09,91.570000,92.250000,86.040001,86.660004,86.660004,680000
2015-11-16,86.650002,92.650002,86.650002,91.839996,91.839996,817400
2015-11-23,91.699997,93.540001,90.760002,92.580002,92.580002,647300
2015-11-30,92.680000,94.349998,90.739998,92.110001,92.110001,695100
2015-12-07,92.089996,92.239998,86.430000,86.839996,86.839996,772500
2015-12-14,87.010002,89.830002,86.290001,87.040001,87.040001,1037000
2015-12-21,87.500000,89.910004,87.160004,87.949997,87.949997,422000
2015-12-28,87.949997,90.410004,87.570000,88.699997,88.699997,850300
2016-01-04,87.230003,88.379997,82.510002,82.739998,82.739998,1086400
2016-01-11,83.059998,85.180000,76.500000,77.629997,77.629997,1220700
2016-01-18,78.360001,78.769997,73.660004,78.610001,78.610001,661400
2016-01-25,78.169998,81.250000,76.720001,81.250000,81.250000,853100
2016-02-01,80.589996,83.300003,75.889999,78.720001,78.720001,1829000
2016-02-08,77.589996,80.430000,76.370003,78.930000,78.930000,1086100
2016-02-15,79.769997,83.070000,79.230003,82.650002,82.650002,623100
2016-02-22,83.349998,84.900002,81.279999,84.459999,84.459999,618400
2016-02-29,84.550003,88.040001,83.959999,87.470001,87.470001,1151900
2016-03-07,87.139999,90.849998,83.970001,87.169998,87.169998,1388100
2016-03-14,86.709999,89.510002,84.320000,88.370003,88.370003,1090900
2016-03-21,88.040001,89.239998,86.029999,86.860001,86.860001,630000
2016-03-28,87.129997,89.650002,85.459999,88.949997,88.949997,853400
2016-04-04,89.129997,89.239998,85.290001,87.099998,87.099998,715600
2016-04-11,87.470001,91.709999,86.730003,89.809998,89.809998,633400
2016-04-18,89.620003,92.269997,89.120003,92.000000,92.000000,781600
2016-04-25,91.930000,96.389999,90.699997,92.949997,92.949997,667800
2016-05-02,93.339996,94.750000,91.080002,93.919998,93.919998,816600
2016-05-09,93.800003,95.529999,91.870003,92.870003,92.870003,592500
2016-05-16,92.940002,95.029999,91.820000,94.400002,94.400002,636100
2016-05-23,94.529999,98.580002,93.519997,98.580002,98.580002,654700
2016-05-30,98.449997,99.290001,96.959999,98.529999,98.529999,512600
2016-06-06,98.360001,101.089996,98.250000,98.980003,98.980003,501000
2016-06-13,98.480003,100.169998,97.160004,98.809998,98.809998,686500
2016-06-20,100.360001,101.660004,95.050003,95.260002,95.260002,642700
2016-06-27,92.519997,100.279999,92.519997,98.900002,98.900002,621400
2016-07-04,98.160004,101.650002,94.680000,101.510002,101.510002,480000
2016-07-11,102.330002,105.300003,100.349998,104.059998,104.059998,787700
2016-07-18,104.040001,104.519997,102.309998,104.220001,104.220001,436300
2016-07-25,104.169998,106.430000,103.620003,105.000000,105.000000,614200
2016-08-01,105.250000,109.400002,103.580002,106.419998,106.419998,574600
2016-08-08,106.080002,107.440002,104.769997,105.480003,105.480003,543300
2016-08-15,105.930000,108.250000,105.190002,108.019997,108.019997,578300
2016-08-22,107.919998,108.669998,106.529999,107.720001,107.720001,383200
2016-08-29,107.660004,109.339996,106.360001,109.269997,109.269997,446800
2016-09-05,109.449997,109.489998,104.580002,104.610001,104.610001,346000
2016-09-12,104.239998,106.620003,102.980003,103.769997,103.769997,527400
2016-09-19,104.339996,110.610001,104.339996,108.910004,108.910004,633400
2016-09-26,108.470001,110.430000,106.500000,107.930000,107.930000,558100
2016-10-03,107.650002,108.580002,104.400002,105.279999,105.279999,650800
2016-10-10,105.860001,106.550003,101.900002,103.260002,103.260002,502600
2016-10-17,103.150002,106.830002,103.150002,105.139999,105.139999,324100
2016-10-24,106.849998,107.440002,105.089996,106.330002,106.330002,450200
2016-10-31,106.550003,110.180000,102.779999,102.839996,102.839996,707400
2016-11-07,104.820000,119.790001,103.669998,119.000000,119.000000,1313700
2016-11-14,120.480003,122.040001,117.059998,120.529999,120.529999,925300
2016-11-21,120.550003,125.400002,120.339996,124.970001,124.970001,556800
2016-11-28,124.790001,126.980003,123.790001,124.459999,124.459999,747000
2016-12-05,125.849998,129.360001,124.480003,127.400002,127.400002,713200
2016-12-12,126.269997,128.000000,122.820000,123.000000,123.000000,1579300
2016-12-19,123.529999,125.349998,122.300003,124.000000,124.000000,695200
2016-12-26,124.209999,125.110001,122.519997,123.000000,123.000000,552200
2017-01-02,124.000000,125.500000,122.339996,122.610001,122.610001,561400
2017-01-09,122.080002,124.599998,120.059998,124.260002,124.260002,518200
2017-01-16,123.580002,124.839996,119.669998,123.059998,123.059998,349700
2017-01-23,122.949997,124.980003,121.330002,122.669998,122.669998,807700
2017-01-30,121.849998,131.139999,119.690002,130.220001,130.220001,878600
2017-02-06,129.149994,130.690002,126.879997,130.660004,130.660004,718000
2017-02-13,131.100006,134.000000,129.600006,133.979996,133.979996,607700
2017-02-20,134.240005,134.789993,130.020004,131.800003,131.800003,407600
2017-02-27,131.240005,135.889999,131.240005,132.570007,132.570007,739900
2017-03-06,131.300003,132.410004,128.300003,129.550003,129.550003,534100
2017-03-13,129.550003,133.029999,128.410004,131.460007,131.460007,853000
2017-03-20,131.440002,131.440002,122.570000,124.910004,124.910004,691400
2017-03-27,123.050003,127.629997,121.989998,126.459999,126.459999,494300
2017-04-03,126.449997,127.879997,123.660004,126.669998,126.669998,532500
2017-04-10,126.769997,127.879997,121.580002,121.959999,121.959999,374100
2017-04-17,122.730003,127.940002,122.510002,127.430000,127.430000,724800
2017-04-24,129.880005,135.529999,128.960007,134.830002,134.830002,835000
2017-05-01,135.229996,137.000000,131.990005,135.759995,135.759995,830100
2017-05-08,135.320007,135.669998,130.380005,130.869995,130.869995,703200
2017-05-15,131.020004,132.869995,124.580002,127.860001,127.860001,800600
2017-05-22,128.899994,131.630005,127.779999,131.350006,131.350006,560900
2017-05-29,131.080002,136.500000,128.649994,133.839996,133.839996,491600
2017-06-05,133.520004,134.029999,127.169998,133.020004,133.020004,800600
2017-06-12,133.110001,133.110001,128.149994,130.970001,130.970001,1245700
2017-06-19,131.839996,133.000000,125.010002,125.360001,125.360001,4296600
2017-06-26,126.050003,128.289993,123.290001,127.650002,127.650002,1326900
2017-07-03,128.419998,133.679993,127.750000,133.250000,133.250000,890500
2017-07-10,132.929993,135.820007,131.229996,134.380005,134.380005,791900
2017-07-17,134.190002,136.960007,133.429993,135.970001,135.970001,1132800
2017-07-24,136.190002,138.740005,135.410004,137.020004,137.020004,879400
2017-07-31,137.300003,148.619995,136.029999,148.300003,148.300003,1032900
2017-08-07,148.199997,148.240005,144.759995,144.770004,144.770004,833600
2017-08-14,146.089996,147.960007,143.009995,143.940002,143.940002,717500
2017-08-21,143.889999,146.250000,142.779999,145.309998,145.309998,625200
2017-08-28,145.889999,151.539993,144.399994,150.550003,150.550003,642500
2017-09-04,150.610001,151.210007,147.429993,151.029999,151.029999,576100
2017-09-11,152.169998,155.710007,151.669998,155.179993,155.179993,1052900
2017-09-18,155.779999,161.580002,155.619995,161.029999,161.029999,873500
2017-09-25,160.830002,161.300003,158.410004,159.179993,159.179993,854300
2017-10-02,159.729996,163.860001,159.729996,163.020004,163.020004,632100
2017-10-09,163.380005,165.869995,162.309998,162.970001,162.970001,532900
2017-10-16,163.229996,165.660004,161.110001,165.419998,165.419998,540200
2017-10-23,165.910004,168.919998,164.179993,168.220001,168.220001,491300
2017-10-30,167.759995,182.880005,166.679993,182.399994,182.399994,998100
2017-11-06,181.449997,185.660004,179.460007,180.630005,180.630005,1060600
2017-11-13,180.070007,181.800003,177.330002,179.500000,179.500000,479800
2017-11-20,179.940002,185.240005,179.080002,185.139999,185.139999,399800
2017-11-27,185.100006,186.539993,177.460007,183.490005,183.490005,640100
2017-12-04,185.000000,186.059998,178.800003,180.580002,180.580002,714600
2017-12-11,180.669998,186.309998,176.580002,184.360001,184.360001,1544500
2017-12-18,185.899994,185.949997,180.509995,181.240005,181.240005,808500
2017-12-25,181.100006,184.119995,180.169998,181.149994,181.149994,791000
2018-01-01,181.839996,188.619995,181.600006,186.309998,186.309998,523300
2018-01-08,186.309998,193.619995,185.309998,193.279999,193.279999,628600
2018-01-15,194.389999,196.710007,189.580002,191.929993,191.929993,713500
2018-01-22,191.039993,199.039993,189.619995,198.889999,198.889999,548300
2018-01-29,198.589996,201.399994,188.710007,190.020004,190.020004,1279900
2018-02-05,188.000000,189.160004,172.800003,179.020004,179.020004,1334000
2018-02-12,179.779999,194.860001,177.479996,193.500000,193.500000,829300
2018-02-19,192.559998,196.800003,188.690002,190.139999,190.139999,634700
2018-02-26,191.250000,192.660004,179.509995,184.880005,184.880005,577000
2018-03-05,183.000000,194.460007,183.000000,194.279999,194.279999,603100
2018-03-12,194.000000,194.880005,188.309998,190.550003,190.550003,1207200
2018-03-19,190.020004,194.809998,183.160004,183.889999,183.889999,727000
2018-03-26,186.899994,190.960007,181.759995,187.169998,187.169998,611000
2018-04-02,186.789993,191.220001,181.009995,185.570007,185.570007,780900
2018-04-09,187.149994,196.410004,185.899994,193.460007,193.460007,625700
2018-04-16,196.050003,199.940002,194.550003,198.339996,198.339996,664900
2018-04-23,199.000000,200.710007,189.399994,190.419998,190.419998,639900
2018-04-30,190.880005,194.479996,177.679993,193.139999,193.139999,1231700
2018-05-07,193.139999,199.779999,193.139999,198.270004,198.270004,870400
2018-05-14,198.479996,199.850006,195.009995,197.850006,197.850006,678300
2018-05-21,199.250000,202.630005,195.410004,198.940002,198.940002,664500
2018-05-28,197.639999,207.029999,196.169998,205.600006,205.600006,687400
2018-06-04,205.800003,213.940002,202.559998,213.770004,213.770004,681500
2018-06-11,213.529999,214.320007,203.490005,204.880005,204.880005,908100
2018-06-18,204.089996,205.960007,198.119995,202.029999,202.029999,656500
2018-06-25,201.320007,203.210007,194.800003,199.059998,199.059998,680500
2018-07-02,197.160004,202.449997,196.789993,200.529999,200.529999,436400
2018-07-09,201.699997,208.130005,199.529999,207.759995,207.759995,675400
2018-07-16,208.130005,213.399994,207.289993,212.559998,212.559998,615100
2018-07-23,212.020004,220.240005,208.520004,217.570007,217.570007,675000
2018-07-30,217.899994,230.979996,215.789993,228.000000,228.000000,1072100
2018-08-06,228.949997,235.600006,223.679993,231.449997,231.449997,1002000
2018-08-13,231.929993,234.470001,226.880005,234.000000,234.000000,451900
2018-08-20,234.770004,235.899994,231.380005,232.880005,232.880005,706300
2018-08-27,234.160004,238.779999,234.160004,237.259995,237.259995,610100
2018-09-03,236.570007,243.940002,235.149994,241.729996,241.729996,377900
2018-09-10,242.710007,248.000000,240.970001,247.550003,247.550003,530600
2018-09-17,247.529999,250.869995,244.550003,247.399994,247.399994,1004100
2018-09-24,247.399994,247.399994,242.750000,246.679993,246.679993,774900
2018-10-01,248.610001,249.089996,237.119995,238.669998,238.669998,593800
2018-10-08,237.570007,240.330002,217.300003,221.550003,221.550003,775500
2018-10-15,221.720001,228.100006,220.000000,223.529999,223.529999,933900
2018-10-22,224.339996,227.990005,211.580002,216.059998,216.059998,812500
2018-10-29,219.360001,231.380005,211.589996,227.059998,227.059998,852200
2018-11-05,227.419998,235.160004,224.339996,225.919998,225.919998,633500
2018-11-12,226.410004,228.610001,217.520004,227.919998,227.919998,641700
2018-11-19,227.339996,228.270004,211.509995,216.009995,216.009995,331000
2018-11-26,218.330002,224.860001,212.649994,224.580002,224.580002,488200
2018-12-03,228.559998,234.600006,202.639999,204.020004,204.020004,779900
2018-12-10,202.779999,208.839996,199.009995,205.309998,205.309998,747100
2018-12-17,205.059998,206.589996,192.639999,196.330002,196.330002,1224000
2018-12-24,194.960007,205.940002,189.350006,202.770004,202.770004,515500
2018-12-31,204.800003,207.550003,198.149994,205.809998,205.809998,572400
2019-01-07,206.500000,217.110001,204.309998,217.110001,217.110001,621100
2019-01-14,214.070007,225.880005,213.160004,225.139999,225.139999,631900
2019-01-21,223.070007,227.850006,212.369995,221.259995,221.259995,753400
2019-01-28,218.179993,227.979996,216.520004,223.139999,223.139999,944700
2019-02-04,223.699997,229.410004,222.009995,228.690002,228.690002,541300
2019-02-11,229.449997,236.580002,227.929993,236.380005,236.380005,568300
2019-02-18,234.839996,236.229996,231.820007,235.550003,235.550003,451100
2019-02-25,237.509995,238.240005,233.880005,235.800003,235.800003,735000
2019-03-04,236.309998,237.169998,228.029999,229.369995,229.369995,460500
2019-03-11,228.910004,232.169998,224.839996,228.250000,228.250000,1206300
2019-03-18,228.300003,237.449997,227.369995,227.610001,227.610001,818700
2019-03-25,226.660004,237.649994,225.440002,237.009995,237.009995,903700
2019-04-01,238.750000,247.250000,238.300003,244.630005,244.630005,882300
2019-04-08,243.710007,252.289993,241.179993,251.789993,251.789993,766000
2019-04-15,252.179993,255.000000,249.679993,252.429993,252.429993,661500
2019-04-22,250.850006,260.989990,245.699997,248.550003,248.550003,1933700
2019-04-29,249.000000,252.000000,242.740005,249.130005,249.130005,1122900
2019-05-06,244.779999,252.369995,242.889999,248.089996,248.089996,1064500
2019-05-13,243.029999,244.050003,234.259995,240.669998,240.669998,1210300
2019-05-20,239.669998,247.110001,236.639999,239.740005,239.740005,837700
2019-05-27,240.570007,242.410004,232.610001,235.800003,235.800003,479900
2019-06-03,235.059998,256.450012,233.669998,251.559998,251.559998,827900
2019-06-10,253.169998,256.290009,248.830002,254.720001,254.720001,568100
2019-06-17,255.000000,269.350006,253.619995,264.760010,264.760010,1262100
2019-06-24,265.429993,273.869995,262.859985,273.869995,273.869995,1275100
2019-07-01,276.119995,279.149994,273.739990,277.209991,277.209991,690300
2019-07-08,275.619995,278.390015,270.230011,278.049988,278.049988,792200
2019-07-15,279.609985,281.269989,275.040009,278.089996,278.089996,715300
2019-07-22,278.869995,306.459991,277.570007,296.179993,296.179993,1139900
2019-07-29,295.209991,297.750000,284.470001,289.119995,289.119995,731400
2019-08-05,282.339996,299.869995,278.690002,296.579987,296.579987,839400
2019-08-12,295.209991,301.459991,287.489990,300.850006,300.850006,847200
2019-08-19,304.859985,310.429993,289.790009,302.679993,302.679993,798200
2019-08-26,303.769989,313.209991,301.000000,308.589996,308.589996,907900
2019-09-02,307.029999,323.100006,305.040009,318.019989,318.019989,830200
2019-09-09,318.540009,319.429993,300.230011,314.760010,314.760010,1138500
2019-09-16,314.559998,324.510010,313.200012,318.799988,318.799988,1247000
2019-09-23,317.380005,322.450012,312.109985,320.890015,320.890015,954100
2019-09-30,321.760010,325.630005,310.790009,318.399994,318.399994,1356200
2019-10-07,317.420013,329.200012,311.559998,322.000000,322.000000,1447300
2019-10-14,322.440002,327.720001,318.410004,319.920013,319.920013,1047500
2019-10-21,321.290009,336.519989,310.959991,327.040009,327.040009,1585800
2019-10-28,327.239990,336.500000,327.239990,336.149994,336.149994,942700
2019-11-04,338.160004,344.320007,332.209991,340.809998,340.809998,1239500
2019-11-11,339.880005,348.589996,339.570007,344.470001,344.470001,1195000
2019-11-18,344.750000,351.399994,341.070007,349.760010,349.760010,1701000
2019-11-25,351.000000,351.529999,340.329987,341.989990,341.989990,2642300
2019-12-02,342.709991,350.589996,336.720001,347.290009,347.290009,1423300
2019-12-09,347.299988,350.079987,342.329987,347.709991,347.709991,1121200
2019-12-16,348.510010,349.040009,335.760010,342.279999,342.279999,1898800
2019-12-23,345.329987,349.609985,344.149994,347.820007,347.820007,567300
2019-12-30,348.309998,361.730011,345.850006,360.049988,360.049988,722700
2020-01-06,359.369995,368.200012,356.700012,365.549988,365.549988,1054900
2020-01-13,367.329987,380.450012,366.380005,376.880005,376.880005,1007400
2020-01-20,377.660004,398.989990,360.209991,361.869995,361.869995,2053600
2020-01-27,353.359985,382.649994,352.290009,365.059998,365.059998,1252500
2020-02-03,367.369995,385.850006,366.959991,384.239990,384.239990,728900
2020-02-10,383.769989,396.559998,380.380005,389.480011,389.480011,750700
2020-02-17,389.890015,396.600006,383.299988,385.660004,385.660004,701500
2020-02-24,379.709991,380.799988,318.140015,337.320007,337.320007,1422500
2020-03-02,337.320007,367.250000,331.329987,337.619995,337.619995,1485600
2020-03-09,308.489990,322.010010,260.190002,292.339996,292.339996,1672100
2020-03-16,288.709991,288.709991,195.339996,233.660004,233.660004,2613000
2020-03-23,231.080002,305.529999,222.759995,282.230011,282.230011,2005000
2020-03-30,282.450012,301.369995,270.100006,288.730011,288.730011,1502400
2020-04-06,303.000000,342.940002,300.130005,327.920013,327.920013,1049700
2020-04-13,326.799988,328.690002,302.420013,318.079987,318.079987,1604400
2020-04-20,311.040009,324.649994,302.450012,316.040009,316.040009,1064000
2020-04-27,317.019989,341.970001,312.709991,319.829987,319.829987,1031000
2020-05-04,313.369995,334.500000,310.769989,332.720001,332.720001,922900
2020-05-11,327.000000,338.329987,303.190002,315.070007,315.070007,1139700
2020-05-18,328.070007,340.350006,326.459991,338.290009,338.290009,920200
2020-05-25,349.489990,374.760010,345.410004,374.119995,374.119995,1230100
2020-06-01,372.119995,385.070007,354.010010,377.000000,377.000000,1074400
2020-06-08,378.829987,383.450012,327.220001,333.540009,333.540009,1501000
2020-06-15,321.540009,347.540009,319.440002,320.970001,320.970001,8609800
2020-06-22,319.809998,329.450012,297.839996,299.179993,299.179993,2059100
2020-06-29,303.279999,314.480011,298.010010,298.450012,298.450012,1140300
2020-07-06,304.570007,305.179993,289.190002,296.390015,296.390015,1406800
2020-07-13,299.089996,327.720001,292.410004,326.350006,326.350006,1357900
2020-07-20,324.850006,341.190002,307.480011,308.950012,308.950012,1329600
2020-07-27,308.910004,309.459991,298.779999,306.700012,306.700012,1020800
2020-08-03,306.690002,324.450012,303.309998,324.059998,324.059998,874600
2020-08-10,324.679993,336.390015,324.679993,332.179993,332.179993,844200
2020-08-17,331.859985,333.470001,306.829987,309.799988,309.799988,913200
2020-08-24,313.890015,323.549988,311.769989,316.440002,316.440002,888200
2020-08-31,307.019989,325.619995,304.220001,318.070007,318.070007,1400600
2020-09-07,314.640015,317.019989,306.450012,313.209991,313.209991,894100
2020-09-14,316.760010,326.880005,316.279999,325.070007,325.070007,1130300
2020-09-21,320.850006,320.850006,304.230011,311.980011,311.980011,786200
2020-09-28,317.100006,320.140015,301.760010,309.809998,309.809998,889000
2020-10-05,313.440002,328.910004,313.109985,325.140015,325.140015,786200
2020-10-12,326.320007,335.239990,317.010010,333.200012,333.200012,809200
2020-10-19,333.799988,344.850006,327.149994,340.459991,340.459991,998700
2020-10-26,336.640015,338.149994,304.190002,309.149994,309.149994,835700
2020-11-02,314.940002,342.899994,309.299988,336.829987,336.829987,748500
2020-11-09,354.989990,380.619995,349.390015,379.309998,379.309998,994700
2020-11-16,388.660004,398.679993,380.149994,382.019989,382.019989,899600
2020-11-23,385.200012,394.059998,381.049988,386.239990,386.239990,509900
2020-11-30,383.579987,393.730011,374.500000,392.790009,392.790009,845400
2020-12-07,389.279999,398.609985,386.149994,387.510010,387.510010,674200
2020-12-14,390.190002,390.839996,376.480011,380.470001,380.470001,1359400
2020-12-21,376.350006,388.029999,370.190002,383.480011,383.480011,550000
2020-12-28,386.070007,392.959991,381.369995,391.980011,391.980011,412000
2021-01-04,352.779999,385.000000,350.010010,368.329987,368.329987,4266400
2021-01-11,366.309998,393.239990,363.299988,382.589996,382.589996,2058300
2021-01-18,387.010010,390.950012,383.320007,389.170013,389.170013,1317600
2021-01-25,386.279999,392.299988,353.820007,357.010010,357.010010,1768500
2021-02-01,366.000000,390.980011,362.220001,385.160004,385.160004,1333000
2021-02-08,386.049988,394.839996,383.299988,387.910004,387.910004,1078400
2021-02-15,395.279999,413.309998,389.589996,405.910004,405.910004,1575600
2021-02-22,403.589996,406.149994,370.109985,371.000000,371.000000,1476000
2021-03-01,376.619995,387.920013,354.170013,387.149994,387.149994,1435100
2021-03-08,389.640015,397.660004,381.880005,395.040009,395.040009,1441200
2021-03-15,399.100006,401.329987,383.540009,386.390015,386.390015,1285300
2021-03-22,386.390015,402.660004,383.750000,400.779999,400.779999,994500
2021-03-29,400.190002,424.049988,397.760010,417.429993,417.429993,1402900
2021-04-05,421.720001,423.100006,417.149994,420.940002,420.940002,304400
